 Date ,Open ,High ,Low ,Close ,Change (Pips) ,Change (%)
"Oct 27, 2014 16:00 ",1231.29 ,1231.58 ,1228.24 ,1229.18 ,-211.0 ,-0.17%
"Oct 27, 2014 15:00 ",1230.89 ,1231.82 ,1230.58 ,1231.3 ,+41.0 ,+0.03%
"Oct 27, 2014 14:00 ",1230.49 ,1231.18 ,1229.91 ,1230.89 ,+40.0 ,+0.03%
"Oct 27, 2014 13:00 ",1231.23 ,1231.8 ,1230.2 ,1230.44 ,-79.0 ,-0.06%
"Oct 27, 2014 12:00 ",1229.52 ,1231.18 ,1229.42 ,1231.17 ,+165.0 ,+0.13%
"Oct 27, 2014 11:00 ",1228.79 ,1229.96 ,1228.65 ,1229.44 ,+65.0 ,+0.05%
"Oct 27, 2014 10:00 ",1230.06 ,1230.08 ,1228.48 ,1228.79 ,-127.0 ,-0.10%
"Oct 27, 2014 09:00 ",1231.22 ,1231.53 ,1229.63 ,1230.07 ,-115.0 ,-0.09%
"Oct 27, 2014 08:00 ",1230.62 ,1231.51 ,1230.28 ,1231.24 ,+62.0 ,+0.05%
"Oct 27, 2014 07:00 ",1230.48 ,1230.97 ,1230.23 ,1230.76 ,+28.0 ,+0.02%
"Oct 27, 2014 06:00 ",1231.45 ,1231.46 ,1230.57 ,1230.65 ,-80.0 ,-0.07%
"Oct 27, 2014 05:00 ",1231.43 ,1231.73 ,1230.51 ,1231.49 ,+6.0 ,+0.00%
"Oct 27, 2014 04:00 ",1230.43 ,1231.98 ,1230.42 ,1231.61 ,+118.0 ,+0.10%
"Oct 27, 2014 03:00 ",1228.02 ,1230.65 ,1228.02 ,1230.45 ,+243.0 ,+0.20%
"Oct 27, 2014 02:00 ",1228.33 ,1228.5 ,1227.45 ,1227.97 ,-36.0 ,-0.03%
"Oct 27, 2014 01:00 ",1230.03 ,1230.72 ,1227.35 ,1228.26 ,-177.0 ,-0.14%
"Oct 24, 2014 23:00 ",1231.2 ,1231.2 ,1230.27 ,1230.31 ,-89.0 ,-0.07%
"Oct 24, 2014 22:00 ",1230.83 ,1231.49 ,1230.33 ,1231.19 ,+36.0 ,+0.03%
"Oct 24, 2014 21:00 ",1231.16 ,1231.59 ,1230.83 ,1230.83 ,-33.0 ,-0.03%
"Oct 24, 2014 20:00 ",1231.16 ,1231.88 ,1230.86 ,1231.16 ,+0.0 ,+0.00%
"Oct 24, 2014 19:00 ",1230.41 ,1232.21 ,1230.09 ,1231.07 ,+66.0 ,+0.05%
"Oct 24, 2014 18:00 ",1229.39 ,1231.11 ,1228.88 ,1230.49 ,+110.0 ,+0.09%
"Oct 24, 2014 17:00 ",1232.89 ,1233.77 ,1229.3 ,1229.4 ,-349.0 ,-0.28%
"Oct 24, 2014 16:00 ",1232.45 ,1233.95 ,1231.64 ,1232.87 ,+42.0 ,+0.03%
"Oct 24, 2014 15:00 ",1232.97 ,1234.16 ,1230.84 ,1232.61 ,-36.0 ,-0.03%
"Oct 24, 2014 14:00 ",1230.82 ,1233.86 ,1230.82 ,1232.99 ,+217.0 ,+0.18%
"Oct 24, 2014 13:00 ",1232.16 ,1232.66 ,1230.72 ,1230.78 ,-138.0 ,-0.11%
"Oct 24, 2014 12:00 ",1232.28 ,1232.72 ,1231.67 ,1232.13 ,-15.0 ,-0.01%
"Oct 24, 2014 11:00 ",1231.07 ,1233.37 ,1230.71 ,1232.27 ,+120.0 ,+0.10%
"Oct 24, 2014 10:00 ",1233.05 ,1233.45 ,1230.54 ,1231.01 ,-204.0 ,-0.17%
"Oct 24, 2014 09:00 ",1231.12 ,1234.15 ,1230.83 ,1232.45 ,+133.0 ,+0.11%
"Oct 24, 2014 08:00 ",1229.96 ,1231.49 ,1229.75 ,1231.13 ,+117.0 ,+0.10%
"Oct 24, 2014 07:00 ",1229.99 ,1230.17 ,1229.75 ,1229.85 ,-14.0 ,-0.01%
"Oct 24, 2014 06:00 ",1229.55 ,1230.55 ,1228.95 ,1230.05 ,+50.0 ,+0.04%
"Oct 24, 2014 05:00 ",1230.23 ,1230.38 ,1229.23 ,1229.55 ,-68.0 ,-0.06%
"Oct 24, 2014 04:00 ",1230.79 ,1230.81 ,1229 ,1230.22 ,-57.0 ,-0.05%
"Oct 24, 2014 03:00 ",1231.26 ,1232.8 ,1230.16 ,1230.67 ,-59.0 ,-0.05%
"Oct 24, 2014 02:00 ",1232.26 ,1232.46 ,1231.36 ,1231.36 ,-90.0 ,-0.07%
"Oct 24, 2014 01:00 ",1233.39 ,1233.68 ,1232.09 ,1232.23 ,-116.0 ,-0.09%
"Oct 23, 2014 23:00 ",1232.74 ,1232.86 ,1231.35 ,1231.58 ,-116.0 ,-0.09%
"Oct 23, 2014 22:00 ",1229.96 ,1233.59 ,1229.91 ,1232.61 ,+265.0 ,+0.21%
"Oct 23, 2014 21:00 ",1229.31 ,1230.29 ,1228.72 ,1229.9 ,+59.0 ,+0.05%
"Oct 23, 2014 20:00 ",1228.49 ,1229.43 ,1228.14 ,1229.2 ,+71.0 ,+0.06%
"Oct 23, 2014 19:00 ",1228.27 ,1230.06 ,1227.87 ,1228.49 ,+22.0 ,+0.02%
"Oct 23, 2014 18:00 ",1226.83 ,1228.98 ,1226.49 ,1228.25 ,+142.0 ,+0.12%
"Oct 23, 2014 17:00 ",1235 ,1235.09 ,1226.3 ,1226.87 ,-813.0 ,-0.66%
"Oct 23, 2014 16:00 ",1234.57 ,1236.03 ,1232.94 ,1235.05 ,+48.0 ,+0.04%
"Oct 23, 2014 15:00 ",1235.75 ,1236.05 ,1232.4 ,1234.65 ,-110.0 ,-0.09%
"Oct 23, 2014 14:00 ",1239.12 ,1239.17 ,1234.31 ,1235.67 ,-345.0 ,-0.28%
"Oct 23, 2014 13:00 ",1238.8 ,1240.06 ,1237.83 ,1239.12 ,+32.0 ,+0.03%
"Oct 23, 2014 12:00 ",1240.25 ,1240.52 ,1237.67 ,1238.8 ,-145.0 ,-0.12%
"Oct 23, 2014 11:00 ",1242.9 ,1243.22 ,1238.61 ,1240.3 ,-260.0 ,-0.21%
"Oct 23, 2014 10:00 ",1242.05 ,1243.57 ,1241.31 ,1242.74 ,+69.0 ,+0.06%
"Oct 23, 2014 09:00 ",1243.93 ,1244.62 ,1241.72 ,1242.1 ,-183.0 ,-0.15%
"Oct 23, 2014 08:00 ",1243.26 ,1244.54 ,1242.57 ,1243.97 ,+71.0 ,+0.06%
"Oct 23, 2014 07:00 ",1242.02 ,1243.2 ,1241.57 ,1243.18 ,+116.0 ,+0.09%
"Oct 23, 2014 06:00 ",1243.35 ,1243.79 ,1241.61 ,1241.99 ,-136.0 ,-0.11%
"Oct 23, 2014 05:00 ",1242.46 ,1243.78 ,1242.46 ,1243.27 ,+81.0 ,+0.07%
"Oct 23, 2014 04:00 ",1241.69 ,1243.04 ,1241.37 ,1242.46 ,+77.0 ,+0.06%
"Oct 23, 2014 03:00 ",1242.53 ,1242.87 ,1241.52 ,1241.65 ,-88.0 ,-0.07%
"Oct 23, 2014 02:00 ",1241.87 ,1242.57 ,1241.19 ,1242.5 ,+63.0 ,+0.05%
"Oct 23, 2014 01:00 ",1241.29 ,1242.36 ,1241.29 ,1241.91 ,+62.0 ,+0.05%
"Oct 22, 2014 23:00 ",1241.56 ,1241.62 ,1240.42 ,1240.91 ,-65.0 ,-0.05%
"Oct 22, 2014 22:00 ",1243.61 ,1243.71 ,1240.59 ,1241.55 ,-206.0 ,-0.17%
"Oct 22, 2014 21:00 ",1244.98 ,1245.09 ,1243.54 ,1243.65 ,-133.0 ,-0.11%
"Oct 22, 2014 20:00 ",1244.69 ,1245.88 ,1244.11 ,1244.99 ,+30.0 ,+0.02%
"Oct 22, 2014 19:00 ",1242.89 ,1244.81 ,1242.81 ,1244.69 ,+180.0 ,+0.14%
"Oct 22, 2014 18:00 ",1244.34 ,1244.44 ,1242.67 ,1242.89 ,-145.0 ,-0.12%
"Oct 22, 2014 17:00 ",1243.4 ,1245.94 ,1242.98 ,1244.34 ,+94.0 ,+0.08%
"Oct 22, 2014 16:00 ",1242.2 ,1246.26 ,1241.61 ,1243.44 ,+124.0 ,+0.10%
"Oct 22, 2014 15:00 ",1247.32 ,1249.08 ,1241.35 ,1242.29 ,-503.0 ,-0.40%
"Oct 22, 2014 14:00 ",1245.99 ,1249.27 ,1245.97 ,1247.32 ,+133.0 ,+0.11%
"Oct 22, 2014 13:00 ",1245.96 ,1246.78 ,1245.63 ,1245.98 ,+2.0 ,+0.00%
"Oct 22, 2014 12:00 ",1247.09 ,1247.27 ,1244.95 ,1246.06 ,-103.0 ,-0.08%
"Oct 22, 2014 11:00 ",1247.8 ,1247.95 ,1246 ,1247.08 ,-72.0 ,-0.06%
"Oct 22, 2014 10:00 ",1249.23 ,1249.35 ,1247.23 ,1247.87 ,-136.0 ,-0.11%
"Oct 22, 2014 09:00 ",1248.36 ,1249.31 ,1247.36 ,1249.26 ,+90.0 ,+0.07%
"Oct 22, 2014 08:00 ",1248.14 ,1248.75 ,1247.27 ,1248.35 ,+21.0 ,+0.02%
"Oct 22, 2014 07:00 ",1248.18 ,1248.35 ,1247.37 ,1248.2 ,+2.0 ,+0.00%
"Oct 22, 2014 06:00 ",1249 ,1249.14 ,1248.13 ,1248.23 ,-77.0 ,-0.06%
"Oct 22, 2014 05:00 ",1249.03 ,1249.15 ,1248.23 ,1249.04 ,+1.0 ,+0.00%
"Oct 22, 2014 04:00 ",1247.43 ,1249.03 ,1247.08 ,1249.03 ,+160.0 ,+0.13%
"Oct 22, 2014 03:00 ",1248.5 ,1248.98 ,1247.33 ,1247.52 ,-98.0 ,-0.08%
"Oct 22, 2014 02:00 ",1248.56 ,1249.09 ,1248.13 ,1248.55 ,-1.0 ,+0.00%
"Oct 22, 2014 01:00 ",1249.14 ,1249.76 ,1248.16 ,1248.46 ,-68.0 ,-0.05%
"Oct 22, 2014 00:00 ",1248.96 ,1249.54 ,1248.96 ,1249.54 ,+58.0 ,+0.05%
"Oct 21, 2014 23:00 ",1248.26 ,1248.91 ,1248.09 ,1248.47 ,+21.0 ,+0.02%
"Oct 21, 2014 22:00 ",1249.85 ,1250.08 ,1247.29 ,1248.36 ,-149.0 ,-0.12%
"Oct 21, 2014 21:00 ",1250.27 ,1251.1 ,1249.78 ,1249.88 ,-39.0 ,-0.03%
"Oct 21, 2014 20:00 ",1251.65 ,1251.75 ,1250.12 ,1250.23 ,-142.0 ,-0.11%
"Oct 21, 2014 19:00 ",1251.68 ,1252.68 ,1251.16 ,1251.63 ,-5.0 ,+0.00%
"Oct 21, 2014 18:00 ",1252.33 ,1252.74 ,1250.72 ,1251.67 ,-66.0 ,-0.05%
"Oct 21, 2014 17:00 ",1252.07 ,1253.5 ,1249.69 ,1252.33 ,+26.0 ,+0.02%
"Oct 21, 2014 16:00 ",1252.1 ,1253.69 ,1250.38 ,1252.09 ,-1.0 ,+0.00%
"Oct 21, 2014 15:00 ",1247.75 ,1255.25 ,1247.65 ,1251.93 ,+418.0 ,+0.33%
"Oct 21, 2014 14:00 ",1248.2 ,1249.83 ,1246.6 ,1247.89 ,-31.0 ,-0.02%
"Oct 21, 2014 13:00 ",1248.71 ,1248.85 ,1246.94 ,1248.21 ,-50.0 ,-0.04%
"Oct 21, 2014 12:00 ",1251.27 ,1253.47 ,1248.2 ,1248.83 ,-244.0 ,-0.20%
"Oct 21, 2014 11:00 ",1251.83 ,1253.11 ,1251.01 ,1251.27 ,-56.0 ,-0.04%
"Oct 21, 2014 10:00 ",1248.81 ,1253.75 ,1248.52 ,1251.9 ,+309.0 ,+0.25%
"Oct 21, 2014 09:00 ",1248.53 ,1250.06 ,1248.17 ,1248.85 ,+32.0 ,+0.03%
"Oct 21, 2014 08:00 ",1249.43 ,1250.02 ,1248.15 ,1248.57 ,-86.0 ,-0.07%
"Oct 21, 2014 07:00 ",1247.25 ,1250.29 ,1246.62 ,1249.42 ,+217.0 ,+0.17%
"Oct 21, 2014 06:00 ",1245.68 ,1247.85 ,1245.64 ,1247.28 ,+160.0 ,+0.13%
"Oct 21, 2014 05:00 ",1246.44 ,1246.96 ,1245.66 ,1245.76 ,-68.0 ,-0.05%
"Oct 21, 2014 04:00 ",1245.98 ,1248.23 ,1245.7 ,1246.44 ,+46.0 ,+0.04%
"Oct 21, 2014 03:00 ",1245.79 ,1246.54 ,1245.29 ,1246 ,+21.0 ,+0.02%
"Oct 21, 2014 02:00 ",1246.81 ,1246.9 ,1245.56 ,1245.76 ,-105.0 ,-0.08%
"Oct 21, 2014 01:00 ",1243.86 ,1247.37 ,1243.86 ,1246.83 ,+297.0 ,+0.24%
"Oct 21, 2014 00:00 ",1246.81 ,1246.82 ,1244.06 ,1244.06 ,-275.0 ,-0.22%
"Oct 20, 2014 23:00 ",1246.18 ,1247.59 ,1245.96 ,1246.81 ,+63.0 ,+0.05%
"Oct 20, 2014 22:00 ",1245.67 ,1246.3 ,1245.27 ,1246.16 ,+49.0 ,+0.04%
"Oct 20, 2014 21:00 ",1244.96 ,1246.26 ,1244.37 ,1245.67 ,+71.0 ,+0.06%
"Oct 20, 2014 20:00 ",1244.82 ,1245.3 ,1244.25 ,1244.93 ,+11.0 ,+0.01%
"Oct 20, 2014 19:00 ",1244.51 ,1245.6 ,1243.72 ,1244.84 ,+33.0 ,+0.03%
"Oct 20, 2014 18:00 ",1244.34 ,1244.82 ,1243.4 ,1244.56 ,+22.0 ,+0.02%
"Oct 20, 2014 17:00 ",1244.92 ,1246.56 ,1243.7 ,1244.29 ,-63.0 ,-0.05%
"Oct 20, 2014 16:00 ",1244.77 ,1246.71 ,1243.74 ,1245.01 ,+24.0 ,+0.02%
"Oct 20, 2014 15:00 ",1246.16 ,1248.73 ,1244.57 ,1244.81 ,-135.0 ,-0.11%
"Oct 20, 2014 14:00 ",1242.27 ,1246.46 ,1242.1 ,1246.21 ,+394.0 ,+0.32%
"Oct 20, 2014 13:00 ",1240.69 ,1242.46 ,1240.4 ,1242.3 ,+161.0 ,+0.13%
"Oct 20, 2014 12:00 ",1241.87 ,1242.2 ,1240.75 ,1240.77 ,-110.0 ,-0.09%
"Oct 20, 2014 11:00 ",1242.08 ,1243.36 ,1240.81 ,1241.85 ,-23.0 ,-0.02%
"Oct 20, 2014 10:00 ",1240.04 ,1243.27 ,1240.04 ,1241.96 ,+192.0 ,+0.15%
"Oct 20, 2014 09:00 ",1238.16 ,1241.08 ,1237.7 ,1240 ,+184.0 ,+0.15%
"Oct 20, 2014 08:00 ",1236.12 ,1238.26 ,1236.12 ,1238.1 ,+198.0 ,+0.16%
"Oct 20, 2014 07:00 ",1235.81 ,1236.44 ,1235.57 ,1236.14 ,+33.0 ,+0.03%
"Oct 20, 2014 06:00 ",1236.88 ,1237.25 ,1235.58 ,1235.78 ,-110.0 ,-0.09%
"Oct 20, 2014 05:00 ",1236.29 ,1237.13 ,1236.01 ,1236.5 ,+21.0 ,+0.02%
"Oct 20, 2014 04:00 ",1235.14 ,1236.88 ,1235.12 ,1236.28 ,+114.0 ,+0.09%
"Oct 20, 2014 03:00 ",1234.62 ,1235.99 ,1234.61 ,1235.4 ,+78.0 ,+0.06%
"Oct 20, 2014 02:00 ",1236.32 ,1236.69 ,1234.63 ,1234.63 ,-169.0 ,-0.14%
"Oct 20, 2014 01:00 ",1238.57 ,1240.15 ,1235.69 ,1236.33 ,-224.0 ,-0.18%
"Oct 17, 2014 23:00 ",1237.72 ,1238.67 ,1237.71 ,1238.47 ,+75.0 ,+0.06%
"Oct 17, 2014 22:00 ",1238.91 ,1239.17 ,1237.58 ,1237.78 ,-113.0 ,-0.09%
"Oct 17, 2014 21:00 ",1238.57 ,1239.28 ,1238.24 ,1238.82 ,+25.0 ,+0.02%
"Oct 17, 2014 20:00 ",1239.21 ,1239.76 ,1237.66 ,1238.61 ,-60.0 ,-0.05%
"Oct 17, 2014 19:00 ",1233.85 ,1239.89 ,1233.16 ,1239.13 ,+528.0 ,+0.43%
"Oct 17, 2014 18:00 ",1233.97 ,1234.18 ,1232.53 ,1233.85 ,-12.0 ,-0.01%
"Oct 17, 2014 17:00 ",1234.21 ,1234.89 ,1231.63 ,1233.97 ,-24.0 ,-0.02%
"Oct 17, 2014 16:00 ",1238.1 ,1239.38 ,1233.66 ,1234.24 ,-386.0 ,-0.31%
"Oct 17, 2014 15:00 ",1239.48 ,1240.51 ,1236.1 ,1238.15 ,-133.0 ,-0.11%
"Oct 17, 2014 14:00 ",1237.09 ,1240.32 ,1235.26 ,1239.49 ,+240.0 ,+0.19%
"Oct 17, 2014 13:00 ",1237.56 ,1238.16 ,1236.21 ,1237.08 ,-48.0 ,-0.04%
"Oct 17, 2014 12:00 ",1239.18 ,1239.29 ,1237.55 ,1237.59 ,-159.0 ,-0.13%
"Oct 17, 2014 11:00 ",1239.29 ,1239.8 ,1237.13 ,1239.13 ,-16.0 ,-0.01%
"Oct 17, 2014 10:00 ",1239.37 ,1240.7 ,1238.99 ,1239.29 ,-8.0 ,-0.01%
"Oct 17, 2014 09:00 ",1240.62 ,1241.7 ,1239 ,1239.37 ,-125.0 ,-0.10%
"Oct 17, 2014 08:00 ",1238.29 ,1240.89 ,1238.28 ,1240.66 ,+237.0 ,+0.19%
"Oct 17, 2014 07:00 ",1238.71 ,1238.71 ,1237.77 ,1238.28 ,-43.0 ,-0.03%
"Oct 17, 2014 06:00 ",1238.06 ,1239.47 ,1237.86 ,1238.67 ,+61.0 ,+0.05%
"Oct 17, 2014 05:00 ",1237.84 ,1238.42 ,1237.33 ,1238.1 ,+26.0 ,+0.02%
"Oct 17, 2014 04:00 ",1238.15 ,1238.99 ,1236.89 ,1237.99 ,-16.0 ,-0.01%
"Oct 17, 2014 03:00 ",1238.44 ,1239.41 ,1237.71 ,1238.13 ,-31.0 ,-0.03%
"Oct 17, 2014 02:00 ",1238.23 ,1239.59 ,1237.83 ,1238.45 ,+22.0 ,+0.02%
"Oct 17, 2014 01:00 ",1236.9 ,1238.91 ,1236.87 ,1238.23 ,+133.0 ,+0.11%
"Oct 17, 2014 00:00 ",1238.78 ,1238.78 ,1236.94 ,1236.94 ,-184.0 ,-0.15%
"Oct 16, 2014 23:00 ",1239.57 ,1240.17 ,1237.75 ,1238.76 ,-81.0 ,-0.07%
"Oct 16, 2014 22:00 ",1240.34 ,1240.53 ,1239.58 ,1239.58 ,-76.0 ,-0.06%
"Oct 16, 2014 21:00 ",1240.28 ,1240.72 ,1239.27 ,1240.3 ,+2.0 ,+0.00%
"Oct 16, 2014 20:00 ",1242.89 ,1242.97 ,1239.24 ,1240.25 ,-264.0 ,-0.21%
"Oct 16, 2014 19:00 ",1242.43 ,1244.32 ,1241.8 ,1242.93 ,+50.0 ,+0.04%
"Oct 16, 2014 18:00 ",1239.34 ,1242.81 ,1238.88 ,1242.43 ,+309.0 ,+0.25%
"Oct 16, 2014 17:00 ",1237.53 ,1243.21 ,1237.11 ,1239.31 ,+178.0 ,+0.14%
"Oct 16, 2014 16:00 ",1237.8 ,1238.61 ,1235.52 ,1237.53 ,-27.0 ,-0.02%
"Oct 16, 2014 15:00 ",1241.73 ,1241.93 ,1236.42 ,1237.84 ,-389.0 ,-0.31%
"Oct 16, 2014 14:00 ",1241.74 ,1243.91 ,1241.21 ,1241.72 ,-2.0 ,+0.00%
"Oct 16, 2014 13:00 ",1242.52 ,1243.78 ,1241.06 ,1241.74 ,-78.0 ,-0.06%
"Oct 16, 2014 12:00 ",1239.35 ,1244.2 ,1238.71 ,1242.51 ,+316.0 ,+0.25%
"Oct 16, 2014 11:00 ",1240.91 ,1241.9 ,1238.25 ,1239.54 ,-137.0 ,-0.11%
"Oct 16, 2014 10:00 ",1238.69 ,1241.3 ,1237.92 ,1240.93 ,+224.0 ,+0.18%
"Oct 16, 2014 09:00 ",1240.3 ,1240.49 ,1237.79 ,1238.78 ,-152.0 ,-0.12%
"Oct 16, 2014 08:00 ",1240.3 ,1240.77 ,1239.1 ,1240.28 ,-2.0 ,+0.00%
"Oct 16, 2014 07:00 ",1240.68 ,1241.21 ,1239.75 ,1240.28 ,-40.0 ,-0.03%
"Oct 16, 2014 06:00 ",1238.38 ,1242.46 ,1237.38 ,1240.65 ,+227.0 ,+0.18%
"Oct 16, 2014 05:00 ",1243.28 ,1243.28 ,1238.23 ,1238.38 ,-490.0 ,-0.40%
"Oct 16, 2014 04:00 ",1242.47 ,1245.18 ,1242.31 ,1243.2 ,+73.0 ,+0.06%
"Oct 16, 2014 03:00 ",1240.18 ,1242.86 ,1238.24 ,1242.31 ,+213.0 ,+0.17%
"Oct 16, 2014 02:00 ",1240.58 ,1240.93 ,1239.41 ,1240.18 ,-40.0 ,-0.03%
"Oct 16, 2014 01:00 ",1240.93 ,1241.52 ,1238.63 ,1240.58 ,-35.0 ,-0.03%
"Oct 16, 2014 00:00 ",1238.81 ,1238.81 ,1238.81 ,1238.81 ,+0.0 ,+0.00%
"Oct 15, 2014 23:00 ",1237.78 ,1242.04 ,1237.78 ,1241.66 ,+388.0 ,+0.31%
"Oct 15, 2014 22:00 ",1239.78 ,1240.82 ,1237.56 ,1237.81 ,-197.0 ,-0.16%
"Oct 15, 2014 21:00 ",1242.04 ,1242.66 ,1239.12 ,1239.88 ,-216.0 ,-0.17%
"Oct 15, 2014 20:00 ",1243.92 ,1246.77 ,1241.41 ,1241.99 ,-193.0 ,-0.16%
"Oct 15, 2014 19:00 ",1243.93 ,1247.78 ,1243.63 ,1243.92 ,-1.0 ,+0.00%
"Oct 15, 2014 18:00 ",1240.02 ,1245.54 ,1239.76 ,1243.83 ,+381.0 ,+0.31%
"Oct 15, 2014 17:00 ",1239.91 ,1240.58 ,1235.25 ,1239.94 ,+3.0 ,+0.00%
"Oct 15, 2014 16:00 ",1236.16 ,1249.67 ,1234.23 ,1239.74 ,+358.0 ,+0.29%
"Oct 15, 2014 15:00 ",1229.09 ,1239.15 ,1227.96 ,1236.22 ,+713.0 ,+0.58%
"Oct 15, 2014 14:00 ",1224.13 ,1229.3 ,1223.24 ,1229.05 ,+492.0 ,+0.40%
"Oct 15, 2014 13:00 ",1222.71 ,1224.57 ,1222.28 ,1224.18 ,+147.0 ,+0.12%
"Oct 15, 2014 12:00 ",1224.22 ,1224.63 ,1221.91 ,1222.73 ,-149.0 ,-0.12%
"Oct 15, 2014 11:00 ",1223.43 ,1224.71 ,1221.89 ,1224.26 ,+83.0 ,+0.07%
"Oct 15, 2014 10:00 ",1225.07 ,1226.68 ,1222.07 ,1223.39 ,-168.0 ,-0.14%
"Oct 15, 2014 09:00 ",1225.82 ,1227.43 ,1224.88 ,1225.1 ,-72.0 ,-0.06%
"Oct 15, 2014 08:00 ",1227.13 ,1227.16 ,1225.36 ,1225.82 ,-131.0 ,-0.11%
"Oct 15, 2014 07:00 ",1227.65 ,1228.36 ,1227.03 ,1227.17 ,-48.0 ,-0.04%
"Oct 15, 2014 06:00 ",1226.22 ,1227.98 ,1225.97 ,1227.8 ,+158.0 ,+0.13%
"Oct 15, 2014 05:00 ",1225.95 ,1227.46 ,1225.63 ,1226.24 ,+29.0 ,+0.02%
"Oct 15, 2014 04:00 ",1227.53 ,1228.13 ,1223.92 ,1225.95 ,-158.0 ,-0.13%
"Oct 15, 2014 03:00 ",1229.28 ,1230.23 ,1227.38 ,1227.53 ,-175.0 ,-0.14%
"Oct 15, 2014 02:00 ",1230.09 ,1230.82 ,1229.13 ,1229.29 ,-80.0 ,-0.07%
"Oct 15, 2014 01:00 ",1232.24 ,1232.53 ,1228.72 ,1230.11 ,-213.0 ,-0.17%
"Oct 15, 2014 00:00 ",1230.93 ,1230.95 ,1230.78 ,1230.78 ,-15.0 ,-0.01%
"Oct 14, 2014 23:00 ",1233.34 ,1233.38 ,1231.44 ,1232.36 ,-98.0 ,-0.08%
"Oct 14, 2014 22:00 ",1233.92 ,1234.13 ,1232.5 ,1233.35 ,-57.0 ,-0.05%
"Oct 14, 2014 21:00 ",1233.26 ,1234.05 ,1232.67 ,1233.95 ,+69.0 ,+0.06%
"Oct 14, 2014 20:00 ",1234.18 ,1234.67 ,1232.85 ,1233.25 ,-93.0 ,-0.08%
"Oct 14, 2014 19:00 ",1232.79 ,1234.97 ,1232.39 ,1234.17 ,+138.0 ,+0.11%
"Oct 14, 2014 18:00 ",1233.37 ,1234.18 ,1230.99 ,1232.83 ,-54.0 ,-0.04%
"Oct 14, 2014 17:00 ",1234.6 ,1235.66 ,1233.18 ,1233.44 ,-116.0 ,-0.09%
"Oct 14, 2014 16:00 ",1234.5 ,1235.8 ,1231.37 ,1234.65 ,+15.0 ,+0.01%
"Oct 14, 2014 15:00 ",1235.71 ,1238.12 ,1232.8 ,1234.6 ,-111.0 ,-0.09%
"Oct 14, 2014 14:00 ",1233.41 ,1236.59 ,1233.06 ,1235.69 ,+228.0 ,+0.18%
"Oct 14, 2014 13:00 ",1233.46 ,1233.65 ,1232.39 ,1233.47 ,+1.0 ,+0.00%
"Oct 14, 2014 12:00 ",1232.59 ,1233.6 ,1232.36 ,1233.37 ,+78.0 ,+0.06%
"Oct 14, 2014 11:00 ",1233.08 ,1234.23 ,1232.11 ,1232.63 ,-45.0 ,-0.04%
"Oct 14, 2014 10:00 ",1233.07 ,1234.59 ,1232.32 ,1233.14 ,+7.0 ,+0.01%
"Oct 14, 2014 09:00 ",1234.05 ,1235.01 ,1232.66 ,1233.03 ,-102.0 ,-0.08%
"Oct 14, 2014 08:00 ",1233.89 ,1235.37 ,1233.82 ,1233.86 ,-3.0 ,+0.00%
"Oct 14, 2014 07:00 ",1233.96 ,1234.34 ,1233.48 ,1233.84 ,-12.0 ,-0.01%
"Oct 14, 2014 06:00 ",1234.12 ,1234.61 ,1233.43 ,1233.88 ,-24.0 ,-0.02%
"Oct 14, 2014 05:00 ",1234.2 ,1234.61 ,1233.49 ,1234.1 ,-10.0 ,-0.01%
"Oct 14, 2014 04:00 ",1236.64 ,1236.8 ,1234.15 ,1234.24 ,-240.0 ,-0.19%
"Oct 14, 2014 03:00 ",1235.38 ,1237.13 ,1234.19 ,1236.7 ,+132.0 ,+0.11%
"Oct 14, 2014 02:00 ",1235.77 ,1236.2 ,1234.86 ,1235.36 ,-41.0 ,-0.03%
"Oct 14, 2014 01:00 ",1236.39 ,1237.02 ,1235.5 ,1235.77 ,-62.0 ,-0.05%
"Oct 13, 2014 23:00 ",1232.62 ,1236.34 ,1232.6 ,1235.53 ,+291.0 ,+0.24%
"Oct 13, 2014 22:00 ",1231.87 ,1234.07 ,1231.78 ,1232.53 ,+66.0 ,+0.05%
"Oct 13, 2014 21:00 ",1230.27 ,1232.16 ,1230.1 ,1231.83 ,+156.0 ,+0.13%
"Oct 13, 2014 20:00 ",1228.31 ,1231.06 ,1227.42 ,1230.36 ,+205.0 ,+0.17%
"Oct 13, 2014 19:00 ",1229.33 ,1229.95 ,1227.69 ,1228.31 ,-102.0 ,-0.08%
"Oct 13, 2014 18:00 ",1230.36 ,1230.45 ,1228.9 ,1229.51 ,-85.0 ,-0.07%
"Oct 13, 2014 17:00 ",1228.89 ,1232.39 ,1228.46 ,1230.37 ,+148.0 ,+0.12%
"Oct 13, 2014 16:00 ",1228.47 ,1229.45 ,1226.64 ,1228.92 ,+45.0 ,+0.04%
"Oct 13, 2014 15:00 ",1227.02 ,1228.87 ,1225.09 ,1228.43 ,+141.0 ,+0.11%
"Oct 13, 2014 14:00 ",1225.57 ,1228.84 ,1225.5 ,1227.05 ,+148.0 ,+0.12%
"Oct 13, 2014 13:00 ",1228.05 ,1229.05 ,1225.55 ,1225.56 ,-249.0 ,-0.20%
"Oct 13, 2014 12:00 ",1228.52 ,1229.46 ,1226.47 ,1228.2 ,-32.0 ,-0.03%
"Oct 13, 2014 11:00 ",1230.41 ,1230.84 ,1227.98 ,1228.49 ,-192.0 ,-0.16%
